city,latitude,longitude,country,citycode,density,timezone
Belvis,42.8504,2.0749,France,FR-OCC,7.7,Europe/Paris
Les Sagnères,44.9667,6.4833,France,FR-U,8.6,Europe/Paris
Sentenac-de-Sérou,42.9717,1.3888,France,FR-OCC,2.6,Europe/Paris
Poitiers,46.58,0.34,France,FR-NAQ,2096.7,Europe/Paris
La Cresse,44.1777,3.1307,France,FR-OCC,25.3,Europe/Paris
Étable,46.3333,2.0833,France,FR-NAQ,15.3,Europe/Paris
Esnes,50.1009,3.3136,France,FR-HDF,45.3,Europe/Paris
La Doisnière,48.2304,-0.9003,France,FR-R,33.4,Europe/Paris
Puymaurin,43.3729,0.7648,France,FR-OCC,12.9,Europe/Paris
Clermont-les-Fermes,49.6677,3.9376,France,FR-HDF,12.7,Europe/Paris
Beaufin,44.7888,5.9608,France,FR-ARA,3.3,Europe/Paris
Baziège,43.4549,1.6139,France,FR-OCC,203,Europe/Paris
Tova,41.8596,9.2612,France,FR-H,7.4,Europe/Paris
Molac,47.7302,-2.435,France,FR-E,50.7,Europe/Paris
Marchelong,48.6622,3.1725,France,FR-J,38.1,Europe/Paris
Saint-Domet,46.0426,2.2999,France,FR-NAQ,10.9,Europe/Paris
Beaulon,46.6016,3.6731,France,FR-ARA,25.5,Europe/Paris
La Plesse,48.6661,1.1535,France,FR-F,15.3,Europe/Paris
Écouviez,49.5286,5.4598,France,FR-GES,120.9,Europe/Brussels
Druy-Parigny,46.8702,3.3666,France,FR-BFC,13.8,Europe/Paris
Saverne,48.7407,7.365,France,FR-GES,462.2,Europe/Paris
Béthelainville,49.1673,5.2348,France,FR-GES,16.6,Europe/Paris
Sainte-Marie-du-Mont,49.3789,-1.2255,France,FR-NOR,25.6,Europe/Paris
Bourisp,42.8286,0.3381,France,FR-OCC,87,Europe/Paris
Uzer,43.0789,0.1938,France,FR-OCC,31.8,Europe/Paris
Moireville,48.0658,1.4511,France,FR-F,16.3,Europe/Paris
Apcher,45.316,3.0284,France,FR-ARA,2.4,Europe/Paris
Noron-l’Abbaye,48.8945,-0.2499,France,FR-NOR,55.9,Europe/Paris
Plouëc-du-Trieux,48.6745,-3.1917,France,FR-E,59.8,Europe/Paris
Valtange,46.4714,3.103,France,FR-ARA,29.8,Europe/Paris
Dannevoux,49.3079,5.2365,France,FR-GES,14.3,Europe/Paris
Villerest,49.3104,1.4101,France,FR-NOR,61.6,Europe/Paris
Sainte-Juliette,44.2868,1.1697,France,FR-OCC,17.6,Europe/Paris
Hallignicourt,48.6438,4.8714,France,FR-GES,24.3,Europe/Paris
Les Grimardis,45.7276,3.602,France,FR-ARA,27.5,Europe/Paris
Cuinzier,46.1271,4.2677,France,FR-ARA,121.7,Europe/Paris
Chaux-des-Prés,46.5084,5.8675,France,FR-BFC,18.7,Europe/Paris
Saint-Corneille,48.0662,0.3436,France,FR-R,111.8,Europe/Paris
Bazouges sous Hédé,48.3134,-1.7712,France,FR-E,156.4,Europe/Paris
Saint-Jean-de-Lier,43.7898,-0.8785,France,FR-NAQ,48.7,Europe/Paris
Conflans-sur-Anille,47.9456,0.7449,France,FR-R,18,Europe/Paris
Paix,49.2689,1.4259,France,FR-NOR,192.1,Europe/Paris
Saint-Pardoult,45.9992,-0.4501,France,FR-NAQ,41.5,Europe/Paris
L’Eclache,45.7504,2.6924,France,FR-ARA,8,Europe/Paris
Coucy-le-Château-Auffrique,49.5208,3.3238,France,FR-HDF,95.8,Europe/Paris
La Brunie,44.81,2.3292,France,FR-ARA,17.6,Europe/Paris
Les Bruns,44.1171,5.2348,France,FR-U,38.4,Europe/Paris
Autrans,45.1761,5.5427,France,FR-ARA,39.9,Europe/Paris
Les Robins,45.0342,5.2524,France,FR-ARA,9,Europe/Paris
Montival,45.0075,4.1848,France,FR-ARA,10.6,Europe/Paris
Maclaunay,48.8442,3.5538,France,FR-GES,77,Europe/Paris
Voyenne,49.7245,3.7313,France,FR-HDF,20.9,Europe/Paris
Le Defoix,48.1317,1.1616,France,FR-F,20.9,Europe/Paris
L’Eclause,45.8807,2.5177,France,FR-ARA,13,Europe/Paris
Mareuge,45.6232,2.9284,France,FR-ARA,10.8,Europe/Paris
Sibiville,50.2984,2.3231,France,FR-HDF,15.9,Europe/Paris
Les Minimes,46.1429,-1.1604,France,FR-NAQ,2375.3,Europe/Paris
Saint-Rome-de-Tarn,44.0484,2.8961,France,FR-OCC,18.2,Europe/Paris
Saint-Avit,45.1956,4.9704,France,FR-ARA,41.8,Europe/Paris
Saint-Avit,45.872,2.5238,France,FR-ARA,13,Europe/Paris
Les Chaussins,44.5319,6.2655,France,FR-U,56.2,Europe/Paris
Joyeux,45.9604,5.0961,France,FR-ARA,16.1,Europe/Paris
Baunel,44.6112,0.7024,France,FR-NAQ,18,Europe/Paris
Cornihout-du-Mesnil,49.3936,0.843,France,FR-NOR,121.3,Europe/Paris
Forges-la-Forêt,47.8596,-1.2816,France,FR-E,45.6,Europe/Paris
La Pisière,47.7711,-1.3774,France,FR-R,40.7,Europe/Paris
Éclance,48.3057,4.6351,France,FR-GES,9.8,Europe/Paris
Le Domal,44.3766,3.2751,France,FR-OCC,21.3,Europe/Paris
Sainte-Anne du Portzic,48.3667,-4.55,France,FR-E,2719,Europe/Paris
Villegailhenc,43.269,2.3548,France,FR-OCC,342.9,Europe/Paris
Le Fer,45.3535,4.9832,France,FR-ARA,95,Europe/Paris
Thiernu,49.7599,3.7881,France,FR-HDF,18.9,Europe/Paris
La Cécile,45.5833,0.5,France,FR-NAQ,12.7,Europe/Paris
Montgenèvre,44.9318,6.7217,France,FR-U,11.8,Europe/Paris
Chacenay,48.1154,4.5275,France,FR-GES,8,Europe/Paris
Courcelles-lès-Semur,47.4555,4.2994,France,FR-BFC,22.8,Europe/Paris
Muhlbach-sur-Munster,48.0255,7.0824,France,FR-GES,107.2,Europe/Paris
Étréchy,46.9383,2.6185,France,FR-F,13.4,Europe/Paris
Étréchy,47.1617,2.7248,France,FR-F,13,Europe/Paris
Dénézé-sous-le-Lude,47.5298,0.1331,France,FR-R,22.3,Europe/Paris
Faulquemont,49.0491,6.5973,France,FR-GES,288,Europe/Paris
La Plancade,44.1656,2.2401,France,FR-OCC,14.5,Europe/Paris
Saint-Jean-de-Losne,47.1025,5.2656,France,FR-BFC,1027.2,Europe/Paris
Urepel,43.0701,-1.4163,France,FR-NAQ,12.2,Europe/Paris
Espinasse,45.4455,3.921,France,FR-ARA,17.3,Europe/Paris
Espinasse,46.0377,2.7111,France,FR-ARA,14.1,Europe/Paris
Espinasse,45.5306,3.6131,France,FR-ARA,10.6,Europe/Paris
Espinasse,44.8747,3.9301,France,FR-ARA,7.9,Europe/Paris
Espinasse,44.8719,2.9418,France,FR-ARA,4.3,Europe/Paris
Liry,49.307,4.6597,France,FR-GES,9.4,Europe/Paris
Boussès,44.1459,0.0943,France,FR-NAQ,0.9,Europe/Paris
Mont-de-Galié,42.9899,0.6471,France,FR-OCC,16.9,Europe/Paris
Dissé-sous-Ballon,48.2378,0.2975,France,FR-R,48.5,Europe/Paris
Brommat,44.83,2.6846,France,FR-OCC,14.9,Europe/Paris
Saint-Pantaly-d’Excideuil,45.3171,1.0141,France,FR-NAQ,18.3,Europe/Paris
Sain-Bel,45.8102,4.598,France,FR-ARA,633.4,Europe/Paris
Blaesheim,48.5068,7.6093,France,FR-GES,123.1,Europe/Paris
Marsac-sur-Don,47.5948,-1.6803,France,FR-R,56.8,Europe/Paris
Domptail,48.4459,6.6155,France,FR-GES,20.8,Europe/Paris
Grande Bozée,48.0367,-0.5952,France,FR-R,35,Europe/Paris
Hiers,45.8498,-1.0752,France,FR-NAQ,23.9,Europe/Paris
Brancourt-le-Grand,49.9764,3.382,France,FR-HDF,45.3,Europe/Paris
Garnat-sur-Engièvre,46.6337,3.6629,France,FR-ARA,38.8,Europe/Paris
Bénaven,44.7697,2.7036,France,FR-OCC,23.3,Europe/Paris
Heudicourt-sous-les-Côtes,48.9324,5.6972,France,FR-GES,14.5,Europe/Paris
Branceilles,45.0114,1.7102,France,FR-NAQ,23.5,Europe/Paris
Lavol,44.0067,4.1648,France,FR-OCC,55.9,Europe/Paris
Moïta,42.2789,9.4129,France,FR-H,14.6,Europe/Paris
Saint-Laurent-la-Conche,45.6848,4.2108,France,FR-ARA,44.3,Europe/Paris
Bazoches-sur-Guyonne,48.7783,1.8554,France,FR-J,118.5,Europe/Paris
Dignonville,48.2438,6.5052,France,FR-GES,31.5,Europe/Paris
Chassagnolles,45.3759,3.9546,France,FR-ARA,33.8,Europe/Paris
Le Biot,46.2623,6.6313,France,FR-ARA,41.7,Europe/Paris
La Ronzière,45.0932,3.2468,France,FR-ARA,5.2,Europe/Paris
Saint-Didier,45.6183,5.6115,France,FR-ARA,271.3,Europe/Paris
Saint-Didier,45.6333,6.45,France,FR-ARA,98.4,Europe/Paris
Saint-Didier,44.9454,5.0658,France,FR-ARA,94.6,Europe/Paris
Sevrai,48.7,-0.15,France,FR-NOR,31,Europe/Paris
Saint-Martial,43.9879,1.4287,France,FR-OCC,432.6,Europe/Paris
Saint-Martial,44.1546,2.3359,France,FR-OCC,17.7,Europe/Paris
Saint-Martial,44.0342,3.736,France,FR-OCC,13,Europe/Paris
Les Bonis,44.5167,6.7667,France,FR-U,1.2,Europe/Paris
Bourbach-le-Haut,47.7966,7.0282,France,FR-GES,71.1,Europe/Paris
Le Paisty-Vert,49.3444,-0.5161,France,FR-NOR,193,Europe/Paris
Saint-Germain-de-Joux,46.1783,5.7385,France,FR-ARA,43.1,Europe/Paris
Cessy,46.3203,6.0748,France,FR-ARA,787.6,Europe/Zurich
Le Russey,47.1605,6.7291,France,FR-BFC,90.6,Europe/Paris
Lesparrou,42.93,1.9039,France,FR-OCC,13.6,Europe/Paris
Sarrus,44.9,3.1,France,FR-ARA,6.1,Europe/Paris
Haute-Épine,49.5832,2.0114,France,FR-HDF,50.2,Europe/Paris
Romeix,45.35,2.6,France,FR-ARA,6.7,Europe/Paris
Saint-Julien,48.019,5.8951,France,FR-GES,9.8,Europe/Paris
Cheyran,44.0039,5.5846,France,FR-U,8.8,Europe/Paris
Grandchamp,48.719,1.62,France,FR-J,59.5,Europe/Paris
Pételoup,47.1708,3.0949,France,FR-BFC,17.8,Europe/Paris
Soeuvres,47.4179,3.7598,France,FR-BFC,10.9,Europe/Paris
Grandchamp,48.3028,0.1814,France,FR-R,34.5,Europe/Paris
Torvilliers,48.2742,3.974,France,FR-GES,77.6,Europe/Paris
Saint-Pierre-sur-Dropt,44.6437,0.2026,France,FR-NAQ,37.9,Europe/Paris
Quincieu,45.7394,5.0177,France,FR-ARA,526.8,Europe/Paris
Quincieu,45.2745,5.3859,France,FR-ARA,15.4,Europe/Paris
Brunissard,44.7933,6.7302,France,FR-U,5.1,Europe/Paris
Quernes,50.6058,2.3679,France,FR-HDF,142,Europe/Paris
Vauxrenard,46.2095,4.6442,France,FR-ARA,18.2,Europe/Paris
Vorey,45.1864,3.9099,France,FR-ARA,35.6,Europe/Paris
Le Lautaret,44.443,6.3528,France,FR-U,14.1,Europe/Paris
Éramecourt,49.7341,1.962,France,FR-HDF,38.3,Europe/Paris
Sainte-Marie-de-Campan,42.9836,0.2279,France,FR-OCC,14.9,Europe/Paris
Blars,44.5664,1.7194,France,FR-OCC,4.9,Europe/Paris
Conches,48.8549,2.7202,France,FR-J,1132,Europe/Paris
Montaut,43.3559,1.2915,France,FR-OCC,156.3,Europe/Paris
Montaut,43.1876,1.6437,France,FR-OCC,20.9,Europe/Paris
Montaut,43.3945,0.4192,France,FR-OCC,13.3,Europe/Paris
Paimpol,48.7783,-3.0466,France,FR-E,311.5,Europe/Paris
Buron,45.6163,3.2443,France,FR-ARA,42.4,Europe/Paris
La Forge,46.4811,2.0044,France,FR-F,19,Europe/Paris
Anglès,43.564,2.5606,France,FR-OCC,6.2,Europe/Paris
Manthes,45.3045,5.0111,France,FR-ARA,91.8,Europe/Paris
Tarzy,46.3819,2.8541,France,FR-ARA,33.1,Europe/Paris
Auradou,44.3348,0.8102,France,FR-NAQ,44.6,Europe/Paris
Verneiges,46.2686,2.3379,France,FR-NAQ,14.6,Europe/Paris
Rue de Trubleville,49.5259,0.8813,France,FR-NOR,62.3,Europe/Paris
Gueyze,44.0441,0.1327,France,FR-NAQ,14,Europe/Paris
Loumeuil,46.6876,0.3144,France,FR-NAQ,209.5,Europe/Paris
Saint-Jans-Cappel,50.7639,2.7223,France,FR-HDF,200.4,Europe/Paris
Boën-sur-Lignon,45.7511,4.0073,France,FR-ARA,542.7,Europe/Paris
La Forge,48.0333,-0.5333,France,FR-R,25.4,Europe/Paris
Varacieux,45.2329,5.3365,France,FR-ARA,49.9,Europe/Paris
Carisieu,45.7185,5.3202,France,FR-ARA,44.3,Europe/Paris
La Croix-de-la-Rochette,45.4672,6.1204,France,FR-ARA,137.1,Europe/Paris
Monviel,44.5687,0.5446,France,FR-NAQ,13.5,Europe/Paris
La Neuville-Sire-Bernard,49.7421,2.5149,France,FR-HDF,54.7,Europe/Paris
La Haute Bouexière,47.9467,-1.7554,France,FR-E,180.5,Europe/Paris
Sonzay,47.5269,0.462,France,FR-F,29.6,Europe/Paris
Essey,47.2045,4.5225,France,FR-BFC,18.8,Europe/Paris
Messei-Saint-Gervais,48.7115,-0.5339,France,FR-NOR,142.2,Europe/Paris
Montigny-le-Gannelon,48.0142,1.2335,France,FR-F,68,Europe/Paris
Hardinxent,50.7837,1.8052,France,FR-HDF,120.8,Europe/Paris
Prad Foene,47.7,-3.3306,France,FR-E,346.7,Europe/Paris
Chaveignes,47.0384,0.3497,France,FR-F,25.5,Europe/Paris
Gardouch,43.3907,1.6841,France,FR-OCC,96.2,Europe/Paris
Saint-Élophe,48.4097,5.7426,France,FR-GES,32.9,Europe/Paris
Treux,49.9579,2.5912,France,FR-HDF,120.5,Europe/Paris
Neuilly-le-Malherbe,49.0977,-0.5374,France,FR-NOR,67.3,Europe/Paris
Champ d’Oiseau,47.5538,4.3463,France,FR-BFC,13.8,Europe/Paris
Chambeau,45.85,1.1833,France,FR-NAQ,1521.2,Europe/Paris
Le Perréon,46.0632,4.6005,France,FR-ARA,112.7,Europe/Paris
Saint-Jean-sur-Tourbe,49.1268,4.6802,France,FR-GES,5.8,Europe/Paris
Beauchalot,43.1079,0.8685,France,FR-OCC,81.1,Europe/Paris
Saint-Germain de Béard,46.1943,5.5431,France,FR-ARA,231,Europe/Paris
La Noue,48.909,1.5471,France,FR-J,89.1,Europe/Paris
Cirières,46.8374,-0.6212,France,FR-NAQ,56.5,Europe/Paris
Seuil,49.4806,4.4546,France,FR-GES,13.5,Europe/Paris
Maël-Pestivien,48.3941,-3.2971,France,FR-E,11.7,Europe/Paris
Condat-en-Combraille,45.8524,2.5636,France,FR-ARA,10.6,Europe/Paris
Campagnac-lès-Quercy,44.6945,1.1733,France,FR-NAQ,15.8,Europe/Paris
Varreddes,49.003,2.9279,France,FR-J,246.6,Europe/Paris
Rue,50.2715,1.6716,France,FR-HDF,105.8,Europe/Paris
Puntous,43.3037,0.4705,France,FR-OCC,23,Europe/Paris
Thérouanne,50.637,2.2584,France,FR-HDF,102.6,Europe/Paris
Le Vaudreuil,49.2541,1.2096,France,FR-NOR,708.5,Europe/Paris
Mas-del-Bos,44.7246,1.0755,France,FR-NAQ,7,Europe/Paris
Saint-Martin-aux-Buneaux,49.8243,0.5563,France,FR-NOR,81.2,Europe/Paris
Nasbinals,44.6622,3.0464,France,FR-OCC,7.7,Europe/Paris
Volnay,47.0011,4.7818,France,FR-BFC,33,Europe/Paris
Volnay,47.4226,4.4808,France,FR-BFC,8.2,Europe/Paris
Saint-Sterlin,47.7526,-3.2932,France,FR-E,176.7,Europe/Paris
Verneuil-en-Halatte,49.2791,2.5241,France,FR-HDF,221.5,Europe/Paris
Lantages,48.0717,4.211,France,FR-GES,13.5,Europe/Paris
Prez-sur-Marne,48.5628,5.0503,France,FR-GES,94.9,Europe/Paris
Soeurdres,47.7389,-0.5739,France,FR-R,26.7,Europe/Paris
Remouillé,47.0559,-1.3773,France,FR-R,81.5,Europe/Paris
Pouilly-sous-Charlieu,46.1455,4.1129,France,FR-ARA,145,Europe/Paris
Touillon,47.6508,4.4252,France,FR-BFC,11.1,Europe/Paris
Le Mas de Baud,45.6462,0.4066,France,FR-NAQ,34.3,Europe/Paris
Juniville,49.3967,4.3828,France,FR-GES,58.1,Europe/Paris
Montillas,44.3688,2.3348,France,FR-OCC,17.1,Europe/Paris
Bellefoye,46.6881,0.2723,France,FR-NAQ,335.5,Europe/Paris
Port d’Atelier,47.7585,6.0246,France,FR-BFC,41.2,Europe/Paris
Mus,43.7398,4.2005,France,FR-OCC,586.5,Europe/Paris
Boullard,44.2167,6.3521,France,FR-U,3.3,Europe/Paris
Dettey,46.7637,4.1817,France,FR-BFC,3.9,Europe/Paris
Prunay-sous-Ablis,48.5333,1.8,France,FR-J,29.4,Europe/Paris
Les Veaux,46.4713,3.1456,France,FR-ARA,27.8,Europe/Paris
Sémalens,43.5914,2.11,France,FR-OCC,181.5,Europe/Paris
Stervin,47.7093,-3.3219,France,FR-E,351.6,Europe/Paris
Thézac,45.6715,-0.7898,France,FR-NAQ,26.4,Europe/Paris
Thézac,44.4293,1.015,France,FR-NAQ,20,Europe/Paris
Aubin-Saint-Vaast,50.395,1.9729,France,FR-HDF,110.2,Europe/Paris
Grâce-Uzel,48.241,-2.8008,France,FR-E,55.8,Europe/Paris
Anglards-de-Salers,45.2046,2.44,France,FR-ARA,17.4,Europe/Paris
Neuflize,49.4096,4.3073,France,FR-GES,59.3,Europe/Paris
Vaulx-en-Velin,45.7768,4.9186,France,FR-ARA,2183.2,Europe/Paris
Beauvoir-Rivière,50.2143,2.1777,France,FR-HDF,38.7,Europe/Paris
Campel,47.9363,-2.0089,France,FR-E,52.7,Europe/Paris
Arinthod,46.3931,5.5678,France,FR-BFC,54.6,Europe/Paris
Les Vignères,43.8816,5.0057,France,FR-U,506.9,Europe/Paris
Bucchinera,41.8233,9.1425,France,FR-H,2.3,Europe/Paris
Saint-Révérien,47.211,3.5054,France,FR-BFC,11,Europe/Paris
La Breille-les-Pins,47.3407,0.0774,France,FR-R,51.1,Europe/Paris
Le Ronlet,45.0679,0.7244,France,FR-NAQ,54.5,Europe/Paris
Clouchouren,48.274,-4.4963,France,FR-E,99.4,Europe/Paris
Méral,47.9609,-0.9824,France,FR-R,55.8,Europe/Paris
Servoules,44.23,5.8962,France,FR-U,107.2,Europe/Paris
Courson-Monteloup,48.6003,2.1497,France,FR-J,157,Europe/Paris
Crognac,45.1564,0.5379,France,FR-NAQ,158.4,Europe/Paris
Aillac,44.8419,1.3022,France,FR-NAQ,48.4,Europe/Paris
Grand Jarien,46.961,2.3021,France,FR-F,49.2,Europe/Paris
Villefranche-de-Conflent,42.5878,2.3689,France,FR-OCC,44.8,Europe/Paris
Valpreveyre,44.8115,6.9683,France,FR-U,4.6,Europe/Paris
Challain-la-Potherie,47.6351,-1.0464,France,FR-R,17.6,Europe/Paris
Molinet,46.4658,3.9359,France,FR-ARA,47.5,Europe/Paris
Vèbre,42.7754,1.7217,France,FR-OCC,27.4,Europe/Paris
La Borde,45.4828,1.5857,France,FR-NAQ,18.1,Europe/Paris
Gevigney-et-Mercey,47.7988,5.9323,France,FR-BFC,25.3,Europe/Paris
Auboncourt-Vauzelles,49.5517,4.4932,France,FR-GES,23.3,Europe/Paris
Charaud,46.15,1.7667,France,FR-NAQ,17.8,Europe/Paris
Ispagnac,44.371,3.5347,France,FR-OCC,16.7,Europe/Paris
La Fargennerie,45.096,0.8755,France,FR-NAQ,48.5,Europe/Paris
Mormant,47.9789,5.1221,France,FR-GES,9.5,Europe/Paris
Le Bord des Rues,50.3332,3.9444,France,FR-HDF,92.8,Europe/Brussels
Chavenat,45.45,0.1667,France,FR-NAQ,27,Europe/Paris
Richeville,49.2671,1.5351,France,FR-NOR,52,Europe/Paris
Fouqueville,49.2193,0.9592,France,FR-NOR,52.5,Europe/Paris
Muntzenheim,48.1021,7.4732,France,FR-GES,187.1,Europe/Paris
Saint-Maurice-de-Gourdans,45.8225,5.1945,France,FR-ARA,108.8,Europe/Paris
Saint-Mayeux,48.2562,-3.0062,France,FR-E,17.9,Europe/Paris
Fresnoy-le-Château,48.2093,4.2235,France,FR-GES,23.3,Europe/Paris
Estillols,45.2667,2.4,France,FR-ARA,7.6,Europe/Paris
Mifaget,43.115,-0.3182,France,FR-NAQ,43.3,Europe/Paris
Miscon,44.6274,5.5222,France,FR-ARA,4.7,Europe/Paris
Courtoin,47.933,2.7036,France,FR-F,23.5,Europe/Paris
Saint-Denis,46.4791,-0.3894,France,FR-NAQ,82,Europe/Paris
Saint-Denis,45.7167,2.25,France,FR-NAQ,19.7,Europe/Paris
Les Nielloux,46.6076,1.6486,France,FR-F,10.7,Europe/Paris
Theuley,47.6225,5.8011,France,FR-BFC,18.9,Europe/Paris
Schaentzel,48.2441,7.3265,France,FR-GES,79.8,Europe/Paris
Raynaud,44.6952,0.2955,France,FR-NAQ,15.4,Europe/Paris
Chériennes,50.3142,2.0357,France,FR-HDF,29.3,Europe/Paris
Nancy,48.6936,6.1846,France,FR-GES,6947.8,Europe/Paris
Dallet,45.7705,3.2388,France,FR-ARA,239.4,Europe/Paris
Chef-Haut,48.3565,6.0152,France,FR-GES,14.6,Europe/Paris
Thiouville,49.6945,0.618,France,FR-NOR,51.9,Europe/Paris
La Neuville-à-Maire,49.5819,4.8545,France,FR-GES,18.2,Europe/Paris
Izella,48.3799,-3.6422,France,FR-E,18.6,Europe/Paris
Albertacce,42.327,8.9842,France,FR-H,2.6,Europe/Paris
La Neuville-Garnier,49.333,2.0398,France,FR-HDF,35.2,Europe/Paris
Badonvilliers,48.5504,5.5857,France,FR-GES,7.6,Europe/Paris
Nonards,45.0253,1.7949,France,FR-NAQ,28.5,Europe/Paris
Port-Haliguen,47.4833,-3.1,France,FR-E,496.1,Europe/Paris
Neuville-sur-Ain,46.0714,5.3749,France,FR-ARA,87.7,Europe/Paris
Janaillat,46.0569,1.7451,France,FR-NAQ,12.5,Europe/Paris
Aubevideyre,45.2023,3.2248,France,FR-ARA,12.1,Europe/Paris
Houlette,45.7609,-0.2129,France,FR-NAQ,53.4,Europe/Paris
Pérérol,45.3946,3.1015,France,FR-ARA,39.6,Europe/Paris
Nousse,43.7163,-0.825,France,FR-NAQ,90.2,Europe/Paris
Corneilla-de-Conflent,42.5669,2.3812,France,FR-OCC,44.2,Europe/Paris
Précy-sur-Marne,48.9308,2.7744,France,FR-J,220.9,Europe/Paris
Corbeil-Cerf,49.2808,2.1028,France,FR-HDF,87.8,Europe/Paris
Cagnoncles,50.1916,3.3106,France,FR-HDF,88.6,Europe/Paris
Lattainville,49.2425,1.8136,France,FR-HDF,45,Europe/Paris
Sauzon,47.3711,-3.2243,France,FR-E,38.6,Europe/Paris
Saint-Michel-de-Livet,49.0197,0.1353,France,FR-NOR,51.4,Europe/Paris
Bessines,46.3021,-0.5163,France,FR-NAQ,308.7,Europe/Paris
Boule-d’Amont,42.5795,2.6138,France,FR-OCC,2.2,Europe/Paris
Génillé,47.184,1.0972,France,FR-F,25.9,Europe/Paris
Lessac,46.0686,0.6751,France,FR-NAQ,18.2,Europe/Paris
Clemencière,45.2346,5.7263,France,FR-ARA,216.5,Europe/Paris
Bourg de Nozay,47.5667,-1.6167,France,FR-R,72.2,Europe/Paris
La Mareuge,45.4066,2.7655,France,FR-ARA,7.1,Europe/Paris
Francueil,47.3128,1.084,France,FR-F,116.3,Europe/Paris
La Valade,46.3385,2.3355,France,FR-ARA,14.4,Europe/Paris
La Valade,44.8333,4.1167,France,FR-ARA,6.7,Europe/Paris
Domptail-en-l’Air,48.5144,6.3273,France,FR-GES,21.2,Europe/Paris
Euvezin,48.9242,5.8381,France,FR-GES,10.9,Europe/Paris
La Cambe,49.3435,-1.0058,France,FR-NOR,61,Europe/Paris
Vieille-Ville,46.6159,1.9616,France,FR-F,67.6,Europe/Paris
Alfortville,48.805,2.4239,France,FR-J,13888.2,Europe/Paris
Moncy,48.8248,-0.686,France,FR-NOR,32,Europe/Paris
Grange-de-Vaivre,47.0031,5.8414,France,FR-BFC,50.1,Europe/Paris
Genneville,49.3698,0.2754,France,FR-NOR,92,Europe/Paris
Livry-sur-Vesle,49.1139,4.3082,France,FR-GES,32.6,Europe/Paris
Saint-Maur,48.1,-3.5,France,FR-E,22.4,Europe/Paris
Saint-Maur,46.8066,1.639,France,FR-F,48.2,Europe/Paris
Saint-Maur,46.5805,2.299,France,FR-F,9.4,Europe/Paris
La Même,44.5141,0.9323,France,FR-NAQ,225.3,Europe/Paris
Connangles,45.2988,3.6472,France,FR-ARA,6.3,Europe/Paris
Arbus,43.3331,-0.5056,France,FR-NAQ,81.3,Europe/Paris
Pré Picault,46.7034,0.9847,France,FR-F,45.9,Europe/Paris
Les Audrans,44.517,5.1662,France,FR-ARA,7.1,Europe/Paris
Coissard,45.682,3.3596,France,FR-ARA,43.4,Europe/Paris
Le Sarret,44.4402,5.7925,France,FR-U,6.7,Europe/Paris
Le Sarret,44.8667,6.4833,France,FR-U,5.1,Europe/Paris
La Balmette,45.7573,6.2832,France,FR-ARA,265.4,Europe/Paris
Vexaincourt,48.4929,7.0457,France,FR-GES,15,Europe/Paris
Rohanno,48.2638,-3.0232,France,FR-E,17.9,Europe/Paris
Zetting,49.0799,7.1316,France,FR-GES,113.4,Europe/Paris
Cize,46.7241,5.9189,France,FR-BFC,208.7,Europe/Paris
Bouvent,46.2867,5.639,France,FR-ARA,614.9,Europe/Paris
La Girière,47.8481,-1.3293,France,FR-E,35.3,Europe/Paris
Mauléon-Barousse,42.9594,0.5674,France,FR-OCC,19.7,Europe/Paris
Bizonnes,45.4527,5.3795,France,FR-ARA,77.5,Europe/Paris
Ligny-sur-Canche,50.2852,2.257,France,FR-HDF,28,Europe/Paris
Antonianes,45.3166,4.1933,France,FR-ARA,196.7,Europe/Paris
Palavese,41.627,9.2515,France,FR-H,68.1,Europe/Paris
Frons,44.1939,2.4156,France,FR-OCC,23,Europe/Paris
Cernay,46.8336,0.3039,France,FR-NAQ,165.7,Europe/Paris
Rejatas,45.6386,1.4112,France,FR-NAQ,27,Europe/Paris
Brugelet,45.4911,3.0426,France,FR-ARA,4.7,Europe/Paris
Le Hubert,48.6281,0.7455,France,FR-NOR,41.2,Europe/Paris
Montflix,48.5134,2.1083,France,FR-J,107.8,Europe/Paris
Saint-Pierre-de-Plesguen,48.447,-1.9137,France,FR-E,105,Europe/Paris
Veyras,44.7338,4.5612,France,FR-ARA,203.3,Europe/Paris
Montoing,45.0639,4.0124,France,FR-ARA,47.2,Europe/Paris
Dommartin-Lettrée,48.7686,4.2979,France,FR-GES,4.8,Europe/Paris
Saint-Évroult-Notre-Dame-du-Bois,48.7914,0.4604,France,FR-NOR,13.6,Europe/Paris
Cavarc,44.6895,0.6417,France,FR-NAQ,10.6,Europe/Paris
Moncel-et-Happoncourt,48.4199,5.7006,France,FR-GES,29.4,Europe/Paris
Les Îles Menéfrier,47.3362,3.9737,France,FR-BFC,11,Europe/Paris
Les Vivas,45.2505,4.0908,France,FR-ARA,87.7,Europe/Paris
Verdonnet,47.7365,4.3288,France,FR-BFC,4.8,Europe/Paris
Le Pavillon,49.5506,0.7795,France,FR-NOR,64.2,Europe/Paris
Senven-Léhart,48.4255,-3.0692,France,FR-E,18.4,Europe/Paris
Miserey-Salines,47.2864,5.9739,France,FR-BFC,342.6,Europe/Paris
Tremblay,48.4222,-1.4756,France,FR-E,43,Europe/Paris
Marest-Dampcourt,49.6006,3.152,France,FR-HDF,42.5,Europe/Paris
Frenelle-la-Grande,48.3558,6.0855,France,FR-GES,26,Europe/Paris
